Year, Month, Day, Latitude, Longitude, Rust Severity:WheatLeafRust, Rust Incidence:WheatLeafRust, Binary disease presence  
2014,10,31,8.4216,39.858,0,0,0
2014,10,31,8.4216,39.858,1,1,1
2014,10,31,8.4339,39.873,0,0,0
2014,10,31,8.4409,39.862,0,0,0
2014,10,31,8.4514,39.911,0,0,0
2014,10,31,8.4626,39.913,0,0,0
2014,10,31,8.4865,39.944,0,0,0
2014,11,1,6.2671,38.414,0,0,0
2014,11,1,7.0639,39.005,0,0,0
2014,11,1,7.6831,39.013,0,0,0
2014,11,1,7.713,39.024,0,0,0
2014,11,1,7.7189,39.027,0,0,0
2014,11,1,7.7423,39.004,0,0,0
2014,11,1,7.7423,39.035,0,0,0
2014,11,1,7.7593,39.14,0,0,0
2014,11,1,7.7606,39.135,0,0,0
2014,11,1,7.7689,39.043,0,0,0
2014,11,1,7.804,39.057,0,0,0
2014,11,1,7.8068,39.066,0,0,0
2014,11,1,7.8089,39.068,0,0,0
2014,11,1,7.8089,39.707,0,0,0
2014,11,1,7.8197,39.082,0,0,0
2014,11,1,7.8275,39.108,0,0,0
2014,11,1,7.8278,39.111,0,0,0
2014,11,1,7.835,39.123,0,0,0
2014,11,1,7.8464,39.135,0,0,0
2014,11,1,7.9085,39.424,0,0,0
2014,11,1,8.0517,39.2,0,0,0
2014,11,1,8.0529,39.198,0,0,0
2014,11,2,6.2708,38.41,0,0,0
2014,11,2,7.315,39.273,0,0,0
2014,11,2,7.3563,39.261,0,0,0
2014,11,2,7.3935,39.271,0,0,0
2014,11,2,7.396,39.288,0,0,0
2014,11,2,7.4142,39.387,0,0,0
2014,11,2,7.4151,39.401,0,0,0
2014,11,2,7.4161,39.422,0,0,0
2014,11,2,7.4179,39.247,0,0,0
2014,11,2,7.4197,39.346,0,0,0
2014,11,2,7.4212,39.407,0,0,0
2014,11,2,7.4213,39.409,0,0,0
2014,11,2,7.4219,39.407,0,0,0
2014,11,2,7.4309,39.455,0,0,0
2014,11,2,7.4318,39.457,0,0,0
2014,11,2,7.4376,39.469,0,0,0
2014,11,2,7.4392,39.408,0,0,0
2014,11,2,7.4496,39.253,0,0,0
2014,11,2,7.4853,39.261,0,0,0
2014,11,2,7.4945,39.257,0,0,0
2014,11,2,7.5485,39.254,0,0,0
2014,11,2,7.5839,39.239,0,0,0
2014,11,2,7.6258,39.223,0,0,0
2014,11,2,7.6508,39.206,0,0,0
2014,11,2,7.6591,39.198,0,0,0
2014,11,2,7.6591,39.199,0,0,0
2014,11,2,7.7006,39.162,0,0,0
2014,11,2,7.7252,39.157,0,0,0
2014,11,2,7.7739,39.154,0,0,0
2014,11,2,7.7739,39.157,0,0,0
2014,11,2,7.8285,39.145,0,0,0
2014,11,2,7.8828,39.145,0,0,0
2014,11,3,6.2897,38.402,1,3,1
2014,11,4,6.5786,38.468,0,0,0
2014,11,5,6.5759,38.488,0,0,0
2014,11,5,7.8017,39.593,0,0,0
2014,11,5,7.8321,39.609,0,0,0
2014,11,5,7.8429,39.62,0,0,0
2014,11,5,7.8839,39.628,0,0,0
2014,11,6,6.1404,38.505,0,0,0
2014,11,7,6.1404,38.505,0,0,0
2014,11,8,6.1404,38.505,1,3,1
2014,11,9,6.1404,38.505,0,0,0
2014,11,10,6.632,38.492,1,3,1
2014,11,11,6.4942,38.516,1,2,1
2014,11,12,6.4496,38.494,0,0,0
2014,11,12,7.146,40.03,0,0,0
2014,11,12,7.1538,40.005,0,0,0
2014,11,12,7.1549,40.043,0,0,0
2014,11,12,7.1635,40.053,0,0,0
2014,11,12,7.1753,40.004,0,0,0
2014,11,12,7.1801,40.004,0,0,0
2014,11,12,7.1814,40.088,0,0,0
2014,11,12,7.1848,40.005,0,0,0
2014,11,12,7.1942,40.109,0,0,0
2014,11,12,7.2253,40.033,0,0,0
2014,11,12,7.2331,40.005,0,0,0
2014,11,12,7.2504,40.072,0,0,0
2014,11,12,7.2515,40.08,0,0,0
2014,11,12,7.2528,40.089,0,0,0
2014,11,12,7.2572,40.007,0,0,0
2014,11,12,7.2618,40.006,0,0,0
2014,11,13,6.4607,38.505,0,0,0
2014,11,13,7.0932,40.151,0,0,0
2014,11,13,7.0965,40.087,0,0,0
2014,11,13,7.1053,40.038,0,0,0
2014,11,13,7.1248,40.172,0,0,0
2014,11,13,7.1274,40.17,0,0,0
2014,11,13,7.1542,40.213,0,0,0
2014,11,13,7.1666,40.233,0,0,0
2014,11,14,6.4607,38.505,0,0,0
2014,11,14,7.0104,40.013,0,0,0
2014,11,14,7.0226,40.076,0,0,0
2014,11,14,7.0346,39.982,0,0,0
2014,11,14,7.0412,40.077,0,0,0
2014,11,14,7.0444,40.078,0,0,0
2014,11,14,7.0781,39.992,0,0,0
2014,11,14,7.1296,39.877,0,0,0
2014,11,14,7.1406,40.928,0,0,0
2014,11,14,7.1412,39.929,0,0,0
2014,11,14,7.1434,39.933,0,0,0
2014,11,15,6.5674,38.547,1,1,1
2014,11,16,6.6183,38.611,0,0,0
2014,11,17,6.6962,38.724,1,2,1
2014,11,18,6.6473,38.611,0,0,0
2014,11,19,6.395,37.751,0,0,0
2014,11,20,6.1802,37.578,2,3,1
2014,11,21,6.181,37.578,3,3,1
2014,11,22,6.2534,37.55,1,2,1
2014,11,23,6.1838,37.578,2,3,1
2014,11,24,6.185,37.577,3,3,1
2014,11,25,6.2027,37.573,2,2,1
2014,11,25,9.2729,38.756,2,3,1
2014,11,25,9.5179,38.874,0,0,0
2014,11,25,9.559,38.879,0,0,0
2014,11,25,9.569,39.294,0,0,0
2014,11,25,9.6511,38.818,1,1,1
2014,11,25,9.69,39.269,0,0,0
2014,11,25,9.7301,38.995,0,0,0
2014,11,25,9.7513,39.216,0,0,0
2014,11,25,9.775,39.191,0,0,0
2014,11,25,9.7889,39.001,0,0,0
2014,11,25,9.8237,39.206,0,0,0
2014,11,25,9.8569,39.188,1,3,1
2014,11,26,6.2151,37.574,2,3,1
2014,11,26,9.3437,39.304,0,0,0
2014,11,26,9.4539,39.401,1,1,1
2014,11,26,9.5254,39.456,1,1,1
2014,11,26,9.6467,39.501,0,0,0
2014,11,26,9.6705,39.451,0,0,0
2014,11,27,6.2111,37.576,2,2,1
2014,11,28,6.22,37.576,2,3,1
2014,11,29,6.2267,37.578,1,2,1
2014,11,30,6.2297,37.576,2,3,1
2014,12,1,6.2604,37.582,3,3,1
2014,12,2,6.2599,37.581,1,3,1
2014,12,3,6.2622,37.58,2,3,1
2014,12,4,6.2624,37.581,2,3,1
2014,12,5,6.2616,37.582,2,2,1
2014,12,6,6.261,37.583,3,3,1
2014,12,7,6.2643,37.588,1,3,1
2014,12,8,6.2643,37.591,2,2,1
2014,12,9,6.265,37.592,2,3,1
2014,12,9,9.395,39.342,0,0,0
2014,12,9,9.6852,39.466,0,0,0
2014,12,10,6.2659,37.592,2,3,1
2014,12,10,9.6157,39.485,0,0,0
2014,12,10,9.6168,39.483,0,0,0
2014,12,10,9.6743,39.559,0,0,0
2014,12,11,6.2505,37.565,0,0,0
2014,12,12,6.2486,37.562,0,0,0
2014,12,13,6.2489,37.556,1,2,1
2014,12,14,6.2496,37.558,1,3,1
2014,12,15,6.2404,37.568,1,3,1
2014,12,16,6.2649,37.528,1,2,1
2014,12,17,6.2691,37.522,1,2,1
2014,12,18,6.338,37.541,1,2,1
2014,12,19,6.1996,37.569,1,2,1
2014,12,20,6.2223,37.568,2,2,1
2014,12,21,5.4726,37.855,3,3,1
2014,12,22,5.5415,37.833,3,3,1
2014,12,23,5.5339,37.831,3,3,1
2014,12,24,5.52,37.82,3,3,1
2015,1,3,6.9909,40.006,0,0,0
2015,1,3,7.0081,40.001,0,0,0
2015,1,3,7.0093,40.104,0,0,0
2015,1,3,7.0164,40.088,0,0,0
2015,1,3,7.0697,40.224,0,0,0
2015,1,3,7.1051,40.293,0,0,0
2015,1,3,7.1184,40.324,0,0,0
2015,1,3,7.1238,40.309,0,0,0
2015,1,3,7.1643,40.276,0,0,0
2015,1,3,7.1659,40.273,0,0,0
2015,1,3,7.1758,40.247,0,0,0
2015,1,4,6.9196,40.745,1,1,1
2015,1,4,6.9513,40.642,0,0,0
2015,1,4,6.965,40.596,1,3,1
2015,1,4,6.9773,40.556,0,0,0
2015,1,4,6.9791,40.488,0,0,0
2015,1,4,6.9877,40.51,0,0,0
2015,1,4,6.999,40.496,0,0,0
2015,1,4,7.0055,40.441,0,0,0
2015,1,4,7.0134,40.41,0,0,0
2015,1,4,7.0235,40.353,0,0,0
2015,1,4,7.0311,40.307,0,0,0
2015,1,4,7.0514,40.291,0,0,0
2015,1,4,7.1506,40.712,0,0,0
2015,1,4,7.1712,40.722,2,3,1
2015,1,4,7.2091,40.732,0,0,0
2015,1,4,7.2378,40.729,1,1,1
2015,1,4,7.2429,40.7,0,0,0
2015,1,4,7.2699,40.687,0,0,0
2015,1,4,7.2896,40.674,0,0,0
2015,1,5,7.1365,40.603,0,0,0
2015,1,5,7.1463,40.694,0,0,0
2015,1,5,7.1487,40.682,0,0,0
2015,1,5,7.1523,40.664,0,0,0
2015,1,5,7.165,40.638,0,0,0
2015,1,5,7.2062,40.57,0,0,0
2015,1,5,7.2111,40.535,0,0,0
2015,1,5,7.2392,40.5,0,0,0
2015,1,5,7.2644,40.478,0,0,0
2015,1,5,7.2889,40.494,0,0,0
2015,1,5,7.3093,40.502,1,3,1
2015,1,5,7.3307,40.499,0,0,0
2015,1,5,7.3307,40.499,1,3,1
2015,1,6,7.2428,40.438,0,0,0
2015,1,6,7.3821,40.509,0,0,0
2015,1,6,7.3821,40.509,1,1,1
2015,1,6,7.4108,40.525,1,3,1
2015,1,6,7.4398,40.545,1,3,1
2015,1,6,7.4548,40.583,1,3,1
2015,1,6,7.4742,40.617,1,3,1
2015,1,6,7.4811,40.628,1,3,1
2015,1,19,6.9821,39.199,0,0,0
2015,5,9,13.401,39.561,1,1,1
2015,5,9,13.425,39.552,0,0,0
2015,7,13,7.6633,37.97,2,3,1
2015,7,16,7.0655,40.268,0,0,0
2015,7,16,7.1085,40.156,0,0,0
2015,7,16,7.1225,40.209,0,0,0
2015,7,16,7.1238,40.179,0,0,0
2015,7,16,7.1364,40.197,0,0,0
2015,7,16,7.1367,40.299,0,0,0
2015,7,16,7.1425,40.284,0,0,0
2015,7,16,7.1549,40.213,0,0,0
2015,7,16,7.1595,40.255,0,0,0
2015,7,16,7.173,40.066,0,0,0
2015,7,16,7.1761,40.05,0,0,0
2015,7,16,7.1901,40.046,0,0,0
2015,7,16,7.1953,40.111,0,0,0
2015,7,16,7.2049,40.128,0,0,0
2015,7,16,7.2364,40.271,0,0,0
2015,7,17,7.0117,40.02,0,0,0
2015,7,17,7.0122,40.059,0,0,0
2015,7,17,7.0124,40.029,0,0,0
2015,7,17,7.0351,40.974,0,0,0
2015,7,17,7.0402,40.982,0,0,0
2015,7,17,7.1136,40.912,0,0,0
2015,7,17,7.1341,40.921,0,0,0
2015,7,17,7.163,40.987,0,0,0
2015,7,17,7.183,40.968,0,0,0
2015,7,17,7.2191,40.963,0,0,0
2015,7,18,7.155,40.623,0,0,0
2015,7,18,7.1822,40.61,0,0,0
2015,7,18,7.1875,40.004,0,0,0
2015,7,18,7.2019,40.578,1,1,1
2015,7,18,7.2075,40.004,0,0,0
2015,7,18,7.2128,40.542,0,0,0
2015,7,18,7.23,40.421,0,0,0
2015,7,18,7.233,40.508,1,1,1
2015,7,18,7.2523,40.449,0,0,0
2015,7,18,7.2906,40.994,0,0,0
2015,7,18,7.3288,39.99,0,0,0
2015,7,18,7.3554,39.994,0,0,0
2015,7,18,7.383,40.031,0,0,0
2015,7,18,7.3843,39.999,0,0,0
2015,7,18,7.3872,39.983,0,0,0
2015,7,18,7.3873,40.039,0,0,0
2015,7,18,7.3885,39.961,0,0,0
2015,7,18,7.4102,39.934,0,0,0
2015,7,19,7.1567,40.715,0,0,0
2015,7,19,7.1722,40.722,0,0,0
2015,7,19,7.2035,40.732,0,0,0
2015,7,19,7.2428,40.701,1,3,1
2015,7,19,7.2939,40.669,0,0,0
2015,7,19,7.3198,40.654,1,1,1
2015,7,19,7.3421,40.668,0,0,0
2015,7,19,7.3477,40.649,0,0,0
2015,7,19,7.3621,40.67,0,0,0
2015,7,19,7.3671,40.665,0,0,0
2015,7,20,7.2742,40.489,1,1,1
2015,7,20,7.3049,40.507,0,0,0
2015,7,20,7.3338,40.498,0,0,0
2015,7,20,7.3827,40.509,1,1,1
2015,7,20,7.4186,40.525,0,0,0
2015,7,20,7.4443,40.559,0,0,0
2015,8,19,11.713,38.442,0,0,0
2015,8,19,11.716,38.449,0,0,0
2015,8,19,11.725,38.367,0,0,0
2015,8,19,11.74,38.419,0,0,0
2015,8,19,11.741,38.378,0,0,0
2015,8,19,11.749,38.314,0,0,0
2015,8,19,11.753,38.323,0,0,0
2015,8,19,11.762,38.513,0,0,0
2015,8,19,11.785,38.273,0,0,0
2015,8,19,11.787,38.259,0,0,0
2015,8,19,11.803,38.234,0,0,0
2015,8,20,11.666,38.062,0,0,0
2015,8,20,11.704,38.057,0,0,0
2015,8,20,11.72,38.183,0,0,0
2015,8,20,11.736,38.174,0,0,0
2015,8,20,11.74,38.165,0,0,0
2015,8,20,11.743,38.156,0,0,0
2015,8,20,11.751,38.104,0,0,0
2015,8,20,11.775,38.132,0,0,0
2015,8,20,11.808,38.199,0,0,0
2015,8,21,11.781,38.53,0,0,0
2015,8,21,11.798,38.168,0,0,0
2015,8,21,11.802,38.193,0,0,0
2015,8,21,11.803,38.149,0,0,0
2015,8,21,11.808,38.122,0,0,0
2015,8,21,11.865,37.995,0,0,0
2015,8,24,6.9821,39.199,0,0,0
2015,8,24,6.9896,39.218,0,0,0
2015,8,24,6.9928,39.158,0,0,0
2015,8,24,6.9958,39.26,0,0,0
2015,8,24,6.9971,39.268,0,0,0
2015,8,24,7.0312,39.275,0,0,0
2015,8,24,7.0367,39.158,0,0,0
2015,8,24,7.0712,39.315,0,0,0
2015,8,24,7.1205,39.199,0,0,0
2015,8,24,7.1566,39.158,0,0,0
2015,8,24,7.2271,39.245,0,0,0
2015,8,24,7.2704,39.271,0,0,0
2015,8,24,8.1329,39.26,0,0,0
2015,8,25,7.8424,39.761,0,0,0
2015,8,25,7.8425,39.762,0,0,0
2015,8,25,7.8446,39.763,0,0,0
2015,8,25,7.8447,39.763,0,0,0
2015,8,25,7.8447,39.763,3,1,1
2015,8,25,8.1269,39.345,0,0,0
2015,8,25,8.1386,39.363,0,0,0
2015,8,25,8.1456,39.328,0,0,0
2015,8,29,7.6785,39.77,1,2,1
2015,8,29,7.7071,39.739,0,0,0
2015,8,29,7.7073,39.739,0,0,0
2015,8,29,7.7324,39.708,0,0,0
2015,8,29,7.7757,39.951,0,0,0
2015,8,29,7.7863,39.917,0,0,0
2015,8,30,7.3275,38.658,0,0,0
2015,8,30,7.6232,39.827,0,0,0
2015,8,30,7.6503,39.786,0,0,0
2015,8,30,7.7419,39.703,0,0,0
2015,8,30,7.7773,39.686,0,0,0
2015,8,30,7.8065,39.656,0,0,0
2015,9,2,13.215,39.516,0,0,0
2015,9,5,13.311,39.302,0,0,0
2015,9,5,13.311,39.303,0,0,0
2015,9,5,13.312,39.303,1,1,1
2015,9,6,13.546,39.541,0,0,0
2015,9,6,13.546,39.441,0,0,0
2015,9,6,13.553,39.441,0,0,0
2015,9,6,13.574,39.591,0,0,0
2015,9,6,13.576,39.581,0,0,0
2015,9,6,13.591,39.601,0,0,0
2015,9,6,13.601,39.582,0,0,0
2015,9,6,13.603,39.605,0,0,0
2015,9,7,14.391,39.391,0,0,0
2015,9,7,14.411,39.361,0,0,0
2015,9,7,14.451,39.36,0,0,0
2015,9,7,14.46,39.36,0,0,0
2015,9,8,8.9687,37.503,0,0,0
2015,9,8,8.9691,37.582,0,0,0
2015,9,8,8.9712,37.489,0,0,0
2015,9,8,8.9716,37.548,0,0,0
2015,9,8,8.972,37.663,0,0,0
2015,9,8,8.9723,37.49,0,0,0
2015,9,8,8.9766,37.749,0,0,0
2015,9,8,8.9868,37.607,0,0,0
2015,9,8,8.9894,37.709,0,0,0
2015,9,8,8.9895,37.789,0,0,0
2015,9,8,9.0019,37.465,0,0,0
2015,9,8,9.0312,37.95,0,0,0
2015,9,8,9.0431,37.451,0,0,0
2015,9,8,9.0554,37.436,0,0,0
2015,9,8,13.351,39.404,0,0,0
2015,9,8,13.472,39.381,0,0,0
2015,9,8,13.565,39.401,0,0,0
2015,9,8,13.572,39.596,0,0,0
2015,9,8,13.576,39.603,0,0,0
2015,9,8,13.585,39.603,0,0,0
2015,9,8,13.592,39.596,0,0,0
2015,9,8,13.596,39.596,0,0,0
2015,9,8,13.596,39.602,0,0,0
2015,9,8,13.601,39.602,0,0,0
2015,9,8,13.602,39.595,0,0,0
2015,9,8,13.603,39.605,0,0,0
2015,9,8,13.604,39.596,0,0,0
2015,9,8,13.604,39.596,0,0,0
2015,9,8,14.073,39.572,0,0,0
2015,9,8,14.134,39.565,0,0,0
2015,9,9,8.9593,38.25,0,0,0
2015,9,9,8.96,38.251,0,0,0
2015,9,9,8.9664,38.249,0,0,0
2015,9,9,8.9806,38.165,0,0,0
2015,9,9,8.9818,38.338,0,0,0
2015,9,9,8.9826,38.338,0,0,0
2015,9,9,8.9901,38.34,0,0,0
2015,9,9,8.9905,38.16,0,0,0
2015,9,9,8.994,38.165,0,0,0
2015,9,9,8.9955,38.249,0,0,0
2015,9,9,8.9972,38.155,0,0,0
2015,9,9,9.0084,38.28,0,0,0
2015,9,9,9.012,38.341,0,0,0
2015,9,9,9.0173,38.221,0,0,0
2015,9,9,9.0211,38.19,0,0,0
2015,9,9,9.0233,38.099,0,0,0
2015,9,9,9.0436,38.093,0,0,0
2015,9,9,9.0446,38.091,0,0,0
2015,9,9,13.454,39.575,0,0,0
2015,9,10,8.5998,38.017,0,0,0
2015,9,10,8.645,38.145,0,0,0
2015,9,10,8.6975,38.193,0,0,0
2015,9,10,8.7214,38.166,0,0,0
2015,9,10,8.7458,38.154,0,0,0
2015,9,10,8.7842,38.14,0,0,0
2015,9,10,8.7954,38.127,0,0,0
2015,9,10,8.8194,38.104,0,0,0
2015,9,10,8.9071,38.104,0,0,0
2015,9,10,8.9628,38.118,0,0,0
2015,9,10,8.9689,38.121,0,0,0
2015,9,10,8.9761,38.022,0,0,0
2015,9,10,8.9799,38.124,0,0,0
2015,9,10,13.091,39.494,0,0,0
2015,9,10,13.093,39.051,0,0,0
2015,9,10,13.102,39.471,0,0,0
2015,9,10,13.114,39.491,0,0,0
2015,9,10,13.144,39.491,0,0,0
2015,9,10,13.175,39.235,0,0,0
2015,9,10,13.181,39.516,0,0,0
2015,9,10,13.202,39.545,0,0,0
2015,9,10,13.252,39.461,0,0,0
2015,9,10,13.301,39.345,0,0,0
2015,10,5,7.5552,39.363,0,0,0
2015,10,5,7.5753,39.387,0,0,0
2015,10,5,7.5762,39.342,0,0,0
2015,10,5,8.013,39.101,0,0,0
2015,10,5,8.0295,39.121,1,1,1
2015,10,5,8.0505,39.133,0,0,0
2015,10,5,8.0542,39.322,0,0,0
2015,10,5,8.0598,39.29,0,0,0
2015,10,5,8.0671,39.927,0,0,0
2015,10,5,8.0733,39.17,0,0,0
2015,10,5,8.0747,39.225,0,0,0
2015,10,5,8.0776,39.248,0,0,0
2015,10,5,8.0826,39.146,0,0,0
2015,10,5,8.0856,39.192,0,0,0
2015,10,5,8.0875,39.22,0,0,0
2015,10,5,11.036,39.646,0,0,0
2015,10,5,11.057,39.647,0,0,0
2015,10,5,11.07,39.647,0,0,0
2015,10,5,12.587,39.532,1,1,1
2015,10,5,12.619,39.526,0,0,0
2015,10,5,12.632,39.523,0,0,0
2015,10,5,12.642,39.535,0,0,0
2015,10,6,6.9671,39.165,1,1,1
2015,10,6,6.9689,39.215,0,0,0
2015,10,6,6.9951,39.258,0,0,0
2015,10,6,6.9967,39.301,0,0,0
2015,10,6,7.0022,39.137,0,0,0
2015,10,6,7.0039,39.096,0,0,0
2015,10,6,7.0053,39.339,0,0,0
2015,10,6,7.007,39.052,0,0,0
2015,10,6,7.0141,39.011,0,0,0
2015,10,6,7.0157,39.376,0,0,0
2015,10,6,7.0172,39.156,1,1,1
2015,10,6,7.0207,39.447,0,0,0
2015,10,6,7.0282,38.93,0,0,0
2015,10,6,7.0302,39.974,0,0,0
2015,10,6,7.0408,39.496,0,0,0
2015,10,6,7.0548,39.171,0,0,0
2015,10,6,7.068,39.187,0,0,0
2015,10,6,7.2392,38.669,3,3,1
2015,10,6,7.2801,38.65,0,0,0
2015,10,6,7.326,38.677,1,1,1
2015,10,6,7.3908,38.673,1,3,1
2015,10,6,7.4385,39.676,0,0,0
2015,10,6,7.6142,39.163,0,0,0
2015,10,6,7.898,38.127,2,3,1
2015,10,6,7.9403,38.158,2,3,1
2015,10,6,7.9494,38.157,1,2,1
2015,10,6,7.9641,38.169,1,1,1
2015,10,6,7.9783,38.181,0,0,0
2015,10,6,7.9914,38.183,0,0,0
2015,10,6,12.635,39.522,0,0,0
2015,10,6,12.635,39.523,0,0,0
2015,10,6,12.636,39.522,0,0,0
2015,10,6,12.636,39.522,3,3,1
2015,10,7,7.1217,39.201,1,3,1
2015,10,7,7.1594,39.218,2,3,1
2015,10,7,7.194,39.228,0,0,0
2015,10,7,7.24,39.253,0,0,0
2015,10,7,7.2767,39.27,0,0,0
2015,10,7,7.3021,39.271,0,0,0
2015,10,7,7.3582,39.26,0,0,0
2015,10,7,7.3908,39.25,0,0,0
2015,10,7,7.5046,39.437,0,0,0
2015,10,7,7.5128,39.409,0,0,0
2015,10,7,7.7034,38.097,1,2,1
2015,10,7,7.9573,38.27,2,3,1
2015,10,7,8.0157,38.321,1,3,1
2015,10,7,8.0657,38.36,1,2,1
2015,10,7,8.0911,39.321,0,0,0
2015,10,7,8.1241,39.311,0,0,0
2015,10,7,8.1424,39.34,0,0,0
2015,10,7,8.1616,39.369,0,0,0
2015,10,7,8.1706,39.391,0,0,0
2015,10,7,8.2107,38.463,1,2,1
2015,10,7,8.2427,38.514,1,3,1
2015,10,7,8.2523,38.51,1,3,1
2015,10,7,8.2885,38.531,1,3,1
2015,10,7,8.6439,38.15,0,0,0
2015,10,7,8.6445,38.127,0,0,0
2015,10,7,8.6468,38.202,0,0,0
2015,10,7,8.685,38.235,0,0,0
2015,10,7,8.74,38.157,0,0,0
2015,10,7,8.74,38.157,3,3,1
2015,10,7,8.7416,38.288,3,3,1
2015,10,7,8.7653,38.309,0,0,0
2015,10,7,8.7955,38.127,0,0,0
2015,10,7,8.7955,38.157,0,0,0
2015,10,7,8.8246,38.102,0,0,0
2015,10,7,8.8575,38.093,0,0,0
2015,10,7,8.9072,38.104,0,0,0
2015,10,7,8.9399,38.116,0,0,0
2015,10,7,8.9631,38.118,0,0,0
2015,10,7,9.0056,38.146,0,0,0
2015,10,7,9.0061,38.146,0,0,0
2015,10,7,12.58,39.538,0,0,0
2015,10,7,12.58,39.536,0,0,0
2015,10,7,12.581,39.536,0,0,0
2015,10,7,12.839,39.555,0,0,0
2015,10,8,8.0709,39.555,0,0,0
2015,10,8,8.0927,39.541,0,0,0
2015,10,8,8.1176,39.545,0,0,0
2015,10,8,8.1482,39.541,0,0,0
2015,10,8,8.2153,39.524,0,0,0
2015,10,8,8.2225,39.532,0,0,0
2015,10,8,8.2641,39.53,0,0,0
2015,10,8,8.2783,39.513,0,0,0
2015,10,8,8.2792,39.55,0,0,0
2015,10,8,8.849,38.359,3,3,1
2015,10,8,8.9624,38.327,3,3,1
2015,10,8,8.972,38.327,0,0,0
2015,10,8,8.9736,37.929,0,0,0
2015,10,8,8.9764,38.329,0,0,0
2015,10,8,8.9841,37.874,0,0,0
2015,10,8,8.9877,38.341,0,0,0
2015,10,8,8.9939,38.055,0,0,0
2015,10,8,9.0024,38.241,3,3,1
2015,10,8,9.0068,38.275,0,0,0
2015,10,8,9.0115,38.341,0,0,0
2015,10,8,9.0168,38.206,0,0,0
2015,10,8,9.0182,38.33,0,0,0
2015,10,8,9.0224,37.805,0,0,0
2015,10,8,9.0233,38.655,0,0,0
2015,10,8,9.0249,38.169,3,3,1
2015,10,8,9.094,38.349,0,0,0
2015,10,8,12.492,39.394,0,0,0
2015,10,8,12.739,39.698,0,0,0
2015,10,9,8.8196,37.601,0,0,0
2015,10,9,8.847,37.662,0,0,0
2015,10,9,8.8603,37.702,0,0,0
2015,10,9,8.8635,37.692,0,0,0
2015,10,9,8.8699,37.744,0,0,0
2015,10,9,8.8756,37.749,0,0,0
2015,10,9,8.9284,38.175,3,2,1
2015,10,9,8.9463,38.181,0,0,0
2015,10,9,8.9661,37.916,0,0,0
2015,10,9,8.9667,37.921,0,0,0
2015,10,9,8.9674,37.533,0,0,0
2015,10,9,8.9676,37.532,0,0,0
2015,10,9,8.9688,37.497,0,0,0
2015,10,9,8.9705,37.934,0,0,0
2015,10,9,8.9711,38.327,0,0,0
2015,10,9,8.9737,37.481,0,0,0
2015,10,9,8.9766,37.752,0,0,0
2015,10,9,8.9772,38.167,0,0,0
2015,10,9,8.9772,38.167,1,1,1
2015,10,9,8.978,37.6,0,0,0
2015,10,9,8.9889,37.988,1,1,1
2015,10,9,9.0003,38.154,0,0,0
2015,10,9,9.0019,37.466,0,0,0
2015,10,9,9.0309,37.451,0,0,0
2015,10,9,9.0439,37.452,0,0,0
2015,10,9,9.0531,37.437,2,1,1
2015,10,9,9.0696,37.401,3,3,1
2015,10,9,13.201,39.431,0,0,0
2015,10,9,13.546,39.541,0,0,0
2015,10,9,13.546,39.441,0,0,0
2015,10,9,13.553,39.441,0,0,0
2015,10,9,13.574,39.591,0,0,0
2015,10,9,13.576,39.581,0,0,0
2015,10,9,13.591,39.601,0,0,0
2015,10,9,13.601,39.582,0,0,0
2015,10,9,13.603,39.605,0,0,0
2015,10,13,7.5819,37.913,1,3,1
2015,10,13,7.6158,37.927,2,3,1
2015,10,13,7.6162,37.927,1,3,1
2015,10,13,7.6803,38.028,1,1,1
2015,10,21,8.677,38.986,2,3,1
2015,10,21,8.708,38.987,0,0,0
2015,10,21,8.7162,38.925,0,0,0
2015,10,21,8.7241,38.94,3,3,1
2015,10,21,8.7367,38.987,0,0,0
2015,10,23,8.6528,39.07,0,0,0
2015,10,23,8.6891,39.035,0,0,0
2015,10,23,8.7048,39.024,0,0,0
2015,10,23,8.7145,39.036,0,0,0
2015,10,23,8.7912,39.604,2,3,1
2015,10,23,8.8017,38.938,0,0,0
2015,10,23,8.8373,38.867,0,0,0
2015,10,23,8.857,38.869,0,0,0
2015,10,23,8.8612,38.879,0,0,0
2015,10,23,8.8651,38.895,1,1,1
2015,10,23,8.888,38.909,0,0,0
2015,10,24,8.9118,39.243,0,0,0
2015,10,24,8.9709,39.136,0,0,0
2015,10,24,8.9724,39.205,0,0,0
2015,10,24,8.9725,39.156,0,0,0
2015,10,24,8.9751,39.12,1,3,1
2015,10,24,8.9752,39.12,0,0,0
2015,10,24,8.9859,39.126,0,0,0
2015,10,24,9.019,39.122,0,0,0
2015,10,24,9.0222,39.125,0,0,0
2015,10,25,8.659,39.171,0,0,0
2015,10,25,8.7039,39.193,0,0,0
2015,10,25,8.7647,39.236,0,0,0
2015,10,25,8.7857,39.306,0,0,0
2015,10,25,8.7865,39.278,0,0,0
2015,10,25,8.7912,39.271,0,0,0
2015,10,25,8.8162,39.304,0,0,0
2015,10,25,8.8361,39.332,0,0,0
2015,10,25,8.8735,39.337,0,0,0
2015,10,25,8.896,39.357,0,0,0
2015,10,26,7.5706,38.9,1,3,1
2015,10,26,7.5963,37.866,1,3,1
2015,10,26,7.6223,37.88,1,2,1
2015,10,26,7.6426,37.888,1,3,1
2015,10,26,7.6699,38.886,1,3,1
